epoch,train_loss,train_acc,train_f1,train_specificity,train_precision,train_recall,val_loss,val_acc,val_auc,val_f1,val_specificity,val_precision,val_recall
1,0.6811003976146734,0.5632905505952381,0.5821207671427936,0.515210355987055,0.5550746775288526,0.6119375058471326,0.6660287114589111,0.59140332993544,0.6317193397857515,0.5656492685569803,0.6506965681277608,0.6037008481110254,0.5321100917431193
2,0.6529549046064771,0.6048642113095238,0.6164055798835267,0.5712701053799224,0.5954644570431749,0.6388732921579637,0.6311905584095613,0.6384641522256201,0.6956151474227332,0.6060718252499074,0.7206931702344547,0.6657177714518097,0.5562351342167856
3,0.6286788354849532,0.6295572916666666,0.6218910195557242,0.6514685314685315,0.6366993876955972,0.6077558215047778,0.6675793492923612,0.6651376146788991,0.729422800337457,0.5994716521032311,0.8290859667006456,0.7457027300303337,0.5011892626571526
4,0.6024689425137781,0.6637369791666666,0.6510977080820265,0.7004187994416008,0.677001806140879,0.6271028906032159,0.6558623523653849,0.6707441386340469,0.7371019468439252,0.6064175467099919,0.8341828066598709,0.7536597677940434,0.507305470608223
5,0.5879220892453477,0.6709449404761905,0.6512223974763407,0.7293920179037673,0.6947833403449727,0.6128014842300556,0.6676655127059506,0.6632687733605165,0.7471644101214502,0.5487249544626593,0.9170914033299354,0.831608005521049,0.40944614339109753
6,0.5799623273002604,0.6806640625,0.6562202753441801,0.7448396608920015,0.7029925989488363,0.6152835148328952,0.6574642950587947,0.6804281345565749,0.7507233656485341,0.6143120770965758,0.8518518518518519,0.7745604963805585,0.509004417261298
7,0.5636702032449344,0.6921968005952381,0.6773580307092373,0.7477154969382949,0.7217951381674631,0.6380751216824319,0.6548482778117709,0.6805980292218824,0.7674749911935335,0.5773381294964028,0.9249065579340808,0.8531561461794019,0.436289500509684
8,0.5607548607069821,0.6988932291666666,0.6747375295122319,0.7711502782931354,0.7313514102145269,0.6262588586348378,0.7250965372051882,0.6719334012911995,0.7538467027099671,0.568684386866205,0.9113149847094801,0.8298565840938722,0.4325518178729188
9,0.5574846830263379,0.6969866071428571,0.676046534751914,0.764255716285581,0.7291152815013405,0.6301788859023079,0.6533955555490177,0.682466870540265,0.7738553642782929,0.5810356422326832,0.9245667686034659,0.8537549407114624,0.44036697247706424
10,0.5555356606796739,0.7029389880952381,0.6818725099601594,0.7689446768944677,0.7336834208552138,0.6368964554842311,0.6562563368605207,0.6933401291199456,0.7746374685683324,0.6187961985216474,0.8888888888888888,0.8175223214285714,0.4977913693510024
11,0.5410990005669495,0.7143322172619048,0.6920647651511355,0.7822789493155753,0.7457059522523496,0.6456228956228957,0.6739323635626099,0.6845056065239552,0.7791357805323458,0.5686411149825784,0.9531090723751274,0.8986784140969163,0.41590214067278286
12,0.5338106165373964,0.7163783482142857,0.6989783327575144,0.7762752960925114,0.7469409282700422,0.6568036360263426,0.6704437540358176,0.6967380224260958,0.7809227629871859,0.6125461254612546,0.9140332993544003,0.8479567307692307,0.47944274549779137
13,0.538393277652739,0.7158203125,0.6997789240972734,0.7725574444236877,0.7452129329287434,0.6595665864048897,0.6917551283360176,0.6936799184505607,0.775297765945766,0.6111710157429372,0.9058783554196398,0.8364817001180638,0.48148148148148145
14,0.5152511523282599,0.7309802827380952,0.7136280382159299,0.7898106904231625,0.7608993982898765,0.6718866517524236,0.6884666123710896,0.6887529731566429,0.7885076390252721,0.5778801843317972,0.9514101257220523,0.8976377952755905,0.4260958205912334
15,0.5011319472853627,0.7443266369047619,0.7285206399367964,0.80157919182536,0.7754651529485966,0.6869354688518484,0.7582028856824922,0.690451919809718,0.7857714285780261,0.5849658314350797,0.9446143391097519,0.8873531444367657,0.436289500509684
16,0.4978073968419007,0.7468377976190477,0.7327442317133038,0.8003910250442231,0.7768293952326428,0.6933940351203196,0.7205371764367041,0.6926605504587156,0.7857806651211621,0.5989802704500111,0.9262657152565409,0.8616071428571429,0.45905538566089027
17,0.49020796384484994,0.7536272321428571,0.7409037558685446,0.8067863151991026,0.7856253889234599,0.7009994447529151,0.7723102382100795,0.6892626571525654,0.7860538936128034,0.5879702635728767,0.9351002378525314,0.8723262032085561,0.4434250764525994
18,0.483891535938407,0.7577194940476191,0.7401496259351621,0.8187102131192915,0.7906233351092168,0.6957337083919363,0.782072887270023,0.6896024464831805,0.7814318696991623,0.5900830154812654,0.9323819232076113,0.868560105680317,0.4468229697587496
19,0.4770847614854574,0.7629278273809523,0.7483214849921012,0.8186792802819514,0.7949444094818544,0.7068643909718336,0.7533129135389691,0.6974176010873259,0.7846145515502441,0.6235468188543648,0.8936459395174992,0.8249440715883669,0.5011892626571526
20,0.4612062714683513,0.771484375,0.7610387084224859,0.8180121325244983,0.8005115089514067,0.725275743813143,0.7786635736651395,0.6887529731566429,0.7874103377007173,0.5858951175406871,0.9371389738362216,0.87508440243079,0.44036697247706424
21,0.44517126750378383,0.7865048363095238,0.7756438449885158,0.8294373094336136,0.8112860355755469,0.7430015916112723,0.8135610513956003,0.6909616038056405,0.7873150858496274,0.5900383141762452,0.9371389738362216,0.8761713520749665,0.4447842337750595
22,0.43784933064931203,0.7891555059523809,0.7809873442179499,0.8271432560737224,0.8131978674177648,0.7512312982064864,0.8069703345308485,0.6913013931362555,0.7887541392702139,0.5895640388524961,0.9391777098199117,0.8793800539083558,0.4434250764525994
23,0.412869747195925,0.8090122767857143,0.8021009010745436,0.841587831571137,0.8297278436845779,0.7762544301436299,0.8226325149121492,0.6955487597689433,0.789360980154248,0.6005349977708426,0.9334012911994564,0.8729747245625405,0.45769622833843016
24,0.39385530850960915,0.8154761904761905,0.8083091787439614,0.8451612903225807,0.8327692613975711,0.7852449784118641,0.7992621483686178,0.6992864424057085,0.7912202962875217,0.6178756476683938,0.9123343527013251,0.8472468916518651,0.48623853211009177
25,0.3844442234507629,0.8218936011904762,0.8161482334869431,0.8508487153325295,0.8409338213473143,0.7927818707451273,0.8889161504035734,0.6907917091403329,0.7903571413314638,0.587675577707295,0.9408766564729868,0.8817131203263087,0.44070676180767926
26,0.3675231702647926,0.8314267113095238,0.8270102600811262,0.857355541081232,0.8496764071386547,0.8055219856837408,0.8384006527535941,0.6935100237852532,0.7901464904195687,0.5960591133004927,0.9347604485219164,0.8739330269205515,0.45225959904858987
27,0.3522799115772137,0.8404482886904762,0.8376472815028629,0.8617886178861789,0.8568247821878026,0.8193094510784041,0.8274128484013288,0.6972477064220184,0.7923475009204792,0.6020544886109871,0.9364593951749915,0.8781758957654723,0.45803601766904517
28,0.34609640626669197,0.8440290178571429,0.8400877276628206,0.8621803747807625,0.8550907502669125,0.8256020991472215,0.8689620437141022,0.7020047570506286,0.7920304565773366,0.6134861172322609,0.9310227658851512,0.8727272727272727,0.47298674821610603
29,0.3185998648460511,0.8605375744047619,0.8564041177878862,0.8823475131493956,0.8752201996476806,0.838380050623418,0.8321889731223169,0.6948691811077132,0.7905897867617014,0.5973094170403588,0.9371389738362216,0.8780487804878049,0.4525993883792049
30,0.32075753441036103,0.8572358630952381,0.853488594063186,0.8795404002965159,0.8730716656902948,0.8347647498132935,0.8805234093704949,0.6923207611281006,0.7912232981640408,0.5899932080597691,0.9418960244648318,0.8839891451831751,0.44274549779136935
31,0.29929165541848524,0.8682105654761905,0.865979381443299,0.8858472998137803,0.8819109998073589,0.850613154960981,0.9032125167305702,0.6958885490995583,0.7883315674217425,0.597752808988764,0.9398572884811417,0.8825481088254811,0.45191980971797485
32,0.2729659023295556,0.8823474702380952,0.8802763581298505,0.9009034180869889,0.897346840328027,0.8638432246679669,0.8806869380338036,0.6970778117567108,0.7920974215150725,0.5990555430627389,0.9415562351342168,0.8856382978723404,0.4525993883792049
33,0.2585005443071991,0.8882533482142857,0.8864098321909715,0.9025522041763341,0.89929023594859,0.8738931866902787,0.9023307125570009,0.7037037037037037,0.7912970173239449,0.6205395996518712,0.9228678219503907,0.8626739261947973,0.48453958545701664
34,0.24534883476527675,0.8958333333333334,0.8941598941598942,0.9112206005391837,0.9083229336661227,0.8804317483949009,0.8824499954833932,0.7003058103975535,0.789576537979684,0.6124780316344464,0.926945293917771,0.8663766314481044,0.47366632687733606
